amanufacturer,bmodel,cderivative,dncap_safetystar_rating,encap_safetyadult_occupants%_score,fncap_safetychild_occupants%_score,gncap_safetypedestrians%_score,hncap_safetysafety_assist%_score
BMW,X2 HATCHBACK,sDrive 20i M Sport 5dr Step Auto,5,85,88,76,92
BMW,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto,5,88,84,77,80
BMW,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto [Pro Pack],5,88,84,77,80
BMW,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto [Tech Pack],5,88,84,77,80
BMW,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto [Tech/Pro Pk],5,88,84,77,80
BMW,X3 DIESEL ESTATE,xDrive20d xLine 5dr Step Auto,5,88,84,77,80
BMW,X3 ESTATE,xDrive 30e M Sport 5dr Auto,5,88,84,77,80
BMW,X3 ESTATE,xDrive 30e M Sport 5dr Auto [Pro Pack],5,88,84,77,80
BMW,X3 ESTATE,xDrive 30e M Sport 5dr Auto [Tech Pack],5,88,84,77,80
BMW,X3 ESTATE,xDrive 30e M Sport 5dr Auto [Tech/Pro Pack],5,88,84,77,80
BMW,X3 ESTATE,xDrive 30e xLine 5dr Auto,5,88,84,77,80
BMW,X3 ESTATE,xDrive M50 5dr Auto,5,88,84,77,80
BMW,X3 ESTATE,xDrive20 M Sport 5dr Step Auto,5,88,84,77,80
BMW,X3 ESTATE,xDrive20 M Sport 5dr Step Auto [Pro Pack],5,88,84,77,80
BMW,X3 ESTATE,xDrive20 M Sport 5dr Step Auto [Tech Pack],5,88,84,77,80
BMW,X3 ESTATE,xDrive20 M Sport 5dr Step Auto [Tech/Pro Pk],5,88,84,77,80
BMW,X3 ESTATE,xDrive20 xLine 5dr Step Auto,5,88,84,77,80
BMW,Z4 ROADSTER,sDrive 20i M Sport 2dr Auto,5,97,87,91,76
BMW,Z4 ROADSTER,sDrive 20i M Sport 2dr Auto [Pro Pack],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive 20i M Sport 2dr Auto [Tech Pack],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive 20i M Sport 2dr Auto [Tech/Pro Pack],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive M40i 2dr [Handschalter Pack],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive M40i 2dr Auto,5,97,87,91,76
BMW,Z4 ROADSTER,sDrive M40i 2dr Auto [Shadowline Plus/Tech Pack],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive M40i 2dr Auto [Shadowline Plus],5,97,87,91,76
BMW,Z4 ROADSTER,sDrive M40i 2dr Auto [Tech Pack],5,97,87,91,76
BYD,ATTO 2 HATCHBACK,130kW Boost 51kWh 5dr Auto,5,91,89,69,74
BYD,ATTO 2 HATCHBACK,150kW Comfort 65kWh 5dr Auto,5,91,89,69,74
BYD,ATTO 3 HATCHBACK,150kW Comfort 60kWh 5dr Auto,5,91,89,69,74
BYD,ATTO 3 HATCHBACK,150kW Design 60kWh 5dr Auto,5,91,89,69,74
BYD,DOLPHIN HATCHBACK,150kW Comfort 60.4kWh Auto,5,89,87,85,79
BYD,DOLPHIN HATCHBACK,150kW Design 60.4kWh 5dr Auto,5,89,87,85,79
BYD,DOLPHIN SURF HATCHBACK,115kW Comfort 43kWh 5dr Auto,5,82,86,76,77
BYD,DOLPHIN SURF HATCHBACK,65kW Active 30kWh 5dr Auto,5,82,86,76,77
BYD,DOLPHIN SURF HATCHBACK,65kW Boost 43kWh 5dr Auto,5,82,86,76,77
BYD,SEAL SALOON,230kW Design 83kWh 4dr Auto,5,89,87,82,76
BYD,SEAL SALOON,390kW Excellence AWD 83kWh 4dr Auto,5,89,87,82,76
BYD,SEAL U ESTATE,1.5 DM-i AWD Design 5dr Auto,5,90,86,83,77
BYD,SEAL U ESTATE,1.5 DM-i Boost 5dr Auto,5,90,86,83,77
BYD,SEAL U ESTATE,1.5 DM-i Comfort 5dr Auto,5,90,86,83,77
BYD,SEALION 7 ESTATE,230kW Comfort 83kWh 5dr Auto,5,87,93,76,79
BYD,SEALION 7 ESTATE,390kW Design AWD 83kWh 5dr Auto,5,87,93,76,79
BYD,SEALION 7 ESTATE,390kW Excellence AWD 91kWh 5dr Auto,5,87,93,76,79
CHERY,TIGGO 7 ESTATE,1.5T PHEV Aspire 5dr DHT,5,82,85,80,78
CHERY,TIGGO 7 ESTATE,1.5T PHEV Summit 5dr DHT,5,82,85,80,78
CHERY,TIGGO 7 ESTATE,1.6T Aspire 5dr DCT,5,82,85,80,78
CHERY,TIGGO 7 ESTATE,1.6T Summit 5dr DCT,5,82,85,80,78
CHERY,TIGGO 8 ESTATE,1.5T PHEV Aspire 5dr DHT,4,81,77,80,78
CHERY,TIGGO 8 ESTATE,1.5T PHEV Summit 5dr DHT,4,81,77,80,78
CHERY,TIGGO 8 ESTATE,1.6T Aspire 5dr DCT,4,81,77,80,78
CHERY,TIGGO 8 ESTATE,1.6T Summit 5dr DCT,4,81,77,80,78
CITROEN,C5 AIRCROSS HATCHBACK,1.2 Hybrid 145 Max 5dr Auto,4,80,85,79,62
CITROEN,C5 AIRCROSS HATCHBACK,1.2 Hybrid 145 Plus 5dr Auto,4,80,85,79,62
CITROEN,C5 AIRCROSS HATCHBACK,1.2 Hybrid 145 You 5dr Auto,4,80,85,79,62
CITROEN,C5 AIRCROSS HATCHBACK,"1.6 Plug-in Hybrid Max 5dr Auto [20"" Alloy]",4,80,85,79,62
CITROEN,E-C5 AIRCROSS ELECTRIC HATCHBACK,"157kW Max 73kWh 5dr Auto [20"" Alloy]",4,80,85,79,62
CITROEN,E-C5 AIRCROSS ELECTRIC HATCHBACK,157kW Plus 73kWh 5dr Auto,4,80,85,79,62
CITROEN,E-C5 AIRCROSS ELECTRIC HATCHBACK,157kW You 73kWh 5dr Auto,4,80,85,79,62
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V1 59kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V1 79kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V2 59kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V2 79kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V3 59kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,170kW e-Boost V3 79kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK,240kW e-Boost VZ 79kWh 5dr Auto,5,89,87,76,76
CUPRA,BORN ELECTRIC HATCHBACK SPECIAL EDITION,170kW e-Boost Exclusive Edition 59kWh 5dr Auto,5,89,87,76,76
CUPRA,TAVASCAN ESTATE,210kW V1 77kWh 5dr Auto [Winter Pack],5,89,86,80,79
CUPRA,TAVASCAN ESTATE,210kW V2 77kWh 5dr Auto,5,89,86,80,79
CUPRA,TAVASCAN ESTATE,210kW V2 77kWh 5dr Auto [Winter Pack],5,89,86,80,79
CUPRA,TAVASCAN ESTATE,250kW VZ1 77kWh AWD 5dr Auto,5,89,86,80,79
CUPRA,TAVASCAN ESTATE,250kW VZ1 77kWh AWD 5dr Auto [Winter Pack],5,89,86,80,79
CUPRA,TAVASCAN ESTATE,250kW VZ2 77kWh AWD 5dr Auto,5,89,86,80,79
CUPRA,TAVASCAN ESTATE,250kW VZ2 77kWh AWD 5dr Auto [Winter Pack],5,89,86,80,79
CUPRA,TERRAMAR HATCHBACK,1.5 eHybrid 204 Tribe Edition 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eHybrid 204 V1 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eHybrid 204 V2 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eHybrid 272 VZ1 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eHybrid 272 VZ2 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eTSI 150 Tribe Edition 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eTSI 150 V1 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,1.5 eTSI 150 V2 5dr DSG,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,2.0 TSI 204 Tribe Edition 5dr DSG 4Drive,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,2.0 TSI 204 V1 5dr DSG 4Drive,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,2.0 TSI 204 V2 5dr DSG 4Drive,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,2.0 TSI 265 VZ1 5dr DSG 4Drive,5,89,87,82,76
CUPRA,TERRAMAR HATCHBACK,2.0 TSI 265 VZ2 5dr DSG 4Drive,5,89,87,82,76
DACIA,BIGSTER ESTATE,1.2 TCe 130 Expression 5dr 4X4,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.2 TCe 130 Extreme 5dr 4X4,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.2 TCe 140 Expression 5dr,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.2 TCe 140 Extreme 5dr,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.2 TCe 140 Journey 5dr,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.8 Hybrid 155 Expression 5dr Auto,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.8 Hybrid 155 Extreme 5dr Auto,3,69,85,60,57
DACIA,BIGSTER ESTATE,1.8 Hybrid 155 Journey 5dr Auto,3,69,85,60,57
DACIA,DUSTER ESTATE,1.2 TCe 130 Expression 5dr 4X4,3,70,84,60,57
DACIA,DUSTER ESTATE,1.2 TCe 130 Extreme 5dr 4X4,3,70,84,60,57
DACIA,DUSTER ESTATE,1.2 TCe 130 Journey 5dr 4X4,3,70,84,60,57
DACIA,DUSTER ESTATE,1.2 TCe Mild Hybrid 140 Expression 5dr,3,70,84,60,57
DACIA,DUSTER ESTATE,1.2 TCe Mild Hybrid 140 Extreme 5dr,3,70,84,60,57
DACIA,DUSTER ESTATE,1.2 TCe Mild Hybrid 140 Journey 5dr,3,70,84,60,57
DACIA,DUSTER ESTATE,1.8 Hybrid 155 Expression 5dr Auto,3,70,84,60,57
DACIA,DUSTER ESTATE,1.8 Hybrid 155 Extreme 5dr Auto,3,70,84,60,57
DACIA,DUSTER ESTATE,1.8 Hybrid 155 Journey 5dr Auto,3,70,84,60,57
DACIA,JOGGER ESTATE,1.0 TCe Essential 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.0 TCe Essential 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.0 TCe Expression 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.0 TCe Expression 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.0 TCe Extreme 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.0 TCe Extreme 5dr,1,70,69,41,39
DACIA,JOGGER ESTATE,1.6 HEV Expression 5dr Auto,1,70,69,41,39
DACIA,JOGGER ESTATE,1.6 HEV Extreme 5dr Auto,1,70,69,41,39
DACIA,JOGGER ESTATE,1.8 HEV Expression 5dr Auto,1,70,69,41,39
DACIA,JOGGER ESTATE,1.8 HEV Extreme 5dr Auto,1,70,69,41,39
DACIA,SANDERO HATCHBACK,1.0 Tce Bi-Fuel Essential 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Bi-Fuel Expression 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Bi-Fuel Journey 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Essential 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Essential 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Expression 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Expression 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Journey 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Journey 5dr,2,70,72,41,42
DACIA,SANDERO HATCHBACK,1.0 Tce Journey 5dr CVT,2,70,72,41,42
DS,No8 ESTATE,191kW Etoile 74kWh 5dr Auto,4,76,85,80,65
DS,No8 ESTATE,191kW Pallas 74kWh 5dr Auto,4,76,85,80,65
DS,No8 ESTATE,206kW Etoile 97kWh High Range 5dr Auto,4,76,85,80,65
DS,No8 ESTATE,206kW Pallas 97kWh High Range 5dr Auto,4,76,85,80,65
DS,No8 ESTATE,276kW Etoile 97kWh High Range 5dr Auto AWD,4,76,85,80,65
DS,No8 ESTATE SPECIAL EDITION,206kW Jules Verne 97kWh High Range 5dr Auto,4,76,85,80,65
DS,No8 ESTATE SPECIAL EDITION,276kW Jules Verne 97kWh High Range 5dr Auto AWD,4,76,85,80,65
FIAT,500 ELECTRIC CABRIO,87kW 42kWh 2dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC CABRIO,87kW Icon 42kWh 2dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC CABRIO,87kW La Prima 42kWh 2dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC CABRIO SPECIAL EDITIONS,87kW Red 42kWh 2dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK,70kW 24kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK,70kW Icon 24kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK,87kW 42kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK,87kW Icon 42kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK,87kW La Prima 42kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK SPECIAL EDITIONS,70kW Red 24kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK SPECIAL EDITIONS,87kW Giorgio Armani 42kWh 3dr Auto,4,76,80,67,67
FIAT,500 ELECTRIC HATCHBACK SPECIAL EDITIONS,87kW Red 42kWh 3dr Auto,4,76,80,67,67
FORD,CAPRI ESTATE,125kW Premium 52kWh 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,125kW Premium 52kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,CAPRI ESTATE,125kW Style 52kWh 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,125kW Style 52kWh 5dr Auto [Comfort Pack],5,89,86,80,72
FORD,CAPRI ESTATE,125kW Style 52kWh 5dr Auto [Comfort/Driver Assist],5,89,86,80,72
FORD,CAPRI ESTATE,125kW Style 52kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,CAPRI ESTATE,210kW Premium 77kWh 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,210kW Premium 77kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,CAPRI ESTATE,210kW Select 77kWh 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,210kW Select 77kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,CAPRI ESTATE,250kW Premium 79kWh AWD 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,250kW Premium 79kWh AWD 5dr Auto [Driver Assist],5,89,86,80,72
FORD,CAPRI ESTATE,250kW Select 79kWh AWD 5dr Auto,5,89,86,80,72
FORD,CAPRI ESTATE,250kW Select 79kWh AWD 5dr Auto [Driver Assist],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Premium 52kWh 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Premium 52kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Style 52kWh 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Style 52kWh 5dr Auto [Comfort Pack],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Style 52kWh 5dr Auto [Comfort/Driver Assist],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,125kW Style 52kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,210kW Premium 77kWh 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,210kW Premium 77kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,210kW Select 77kWh 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,210kW Select 77kWh 5dr Auto [Driver Assist Pack],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,250kW Premium 79kWh AWD 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,250kW Premium 79kWh AWD 5dr Auto [Driver Assist],5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,250kW Select 79kWh AWD 5dr Auto,5,89,86,80,72
FORD,EXPLORER ELECTRIC ESTATE,250kW Select 79kWh AWD 5dr Auto [Driver Assist],5,89,86,80,72
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV 155 Active X Ed 5dr Auto,5,96,87,72,75
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV 155 ST-Line 5dr Auto,5,96,87,72,75
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV 155 ST-Line X Ed 5dr Auto,5,96,87,72,75
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV Active X Edition 5dr,5,96,87,72,75
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,5,96,87,72,75
FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV ST-Line X Edition 5dr,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 Active X Ed 5dr Auto,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 ST-Line 5dr Auto,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 ST-Line X Ed 5dr Auto,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV Active X Edition 5dr,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,5,96,87,72,75
FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X Edition 5dr,5,96,87,72,75
FORD,MUSTANG MACH-E ESTATE,197kW Select 72kWh RWD 5dr Auto,5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,197kW Select 72kWh RWD 5dr Auto [Tech+],5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,198kW Select 72kWh RWD 5dr Auto,5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,198kW Select 72kWh RWD 5dr Auto [Tech+],5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,216kW Premium 91kWh RWD 5dr Auto,5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,216kW Premium 91kWh RWD 5dr Auto [Tech+],5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,258kW Premium 91kWh AWD 5dr Auto,5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,272kW Premium 91kWh AWD 5dr Auto,5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,276kW Premium 88kWh AWD 5dr Auto [Tech+],5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,358kW GT 91kWh AWD 5dr Auto [Pan Roof],5,92,86,69,82
FORD,MUSTANG MACH-E ESTATE,358kW GT 91kWh AWD 5dr Auto [Rally Pack],5,92,86,69,82
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Premium 47kWh 5dr Auto,4,75,84,70,69
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Premium 47kWh 5dr Auto [Adv Driver Assist],4,75,84,70,69
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Select 47kWh 5dr Auto,4,75,84,70,69
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Select 47kWh 5dr Auto [Adv Driver Assist],4,75,84,70,69
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Select 47kWh 5dr Auto [Comfort Pack],4,75,84,70,69
FORD,PUMA GEN-E ELECTRIC HATCHBACK,124kW Select 47kWh 5dr Auto [Comfort/Adv Drv Asst],4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 ST-Line X DCT 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST [Handling Pk] 5dr DCT,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST 5dr DCT,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr DCT,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr DCT,4,75,84,70,69
FORD,PUMA HATCHBACK SPECIAL EDITIONS,1.0 EcoBoost Hybrid mHEV 155 Sound Edition DCT 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK SPECIAL EDITIONS,1.0 EcoBoost Hybrid mHEV Sound Edition 5dr,4,75,84,70,69
FORD,PUMA HATCHBACK SPECIAL EDITIONS,1.0 EcoBoost Hybrid mHEV Sound Edition 5dr DCT,4,75,84,70,69
FORD,TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Active 5dr Auto,5,84,82,69,79
FORD,TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Active 5dr Auto [7 seat],5,84,82,69,79
FORD,TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Titanium 5dr Auto,5,84,82,69,79
FORD,TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Titanium 5dr Auto [7 seat],5,84,82,69,79
FORD,TOURNEO CONNECT ESTATE,1.5 EcoBoost 115 Titanium 5dr Auto,5,84,82,69,79
FORD,TOURNEO CONNECT ESTATE,1.5 EcoBoost 115 Titanium 5dr Auto [7 seat],5,84,82,69,79
FORD,TOURNEO CONNECT ESTATE,1.5 EcoBoost PHEV 150 Active 5dr Auto,5,84,82,69,79
FORD,TOURNEO CONNECT ESTATE,1.5 EcoBoost PHEV 150 Titanium 5dr Auto,5,84,82,69,79
FORD,TOURNEO COURIER ELECTRIC ESTATE,100kW Active 43kWh 5dr Auto,4,85,78,78,66
FORD,TOURNEO COURIER ELECTRIC ESTATE,100kW Titanium 43kWh 5dr Auto,4,85,78,78,66
FORD,TOURNEO COURIER ELECTRIC ESTATE,100kW Titanium 43kWh 5dr Auto [Driver Assist],4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Active 5dr,4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Active 5dr Auto,4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Titanium 5dr,4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Titanium 5dr [Driver Assist],4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Titanium 5dr Auto,4,85,78,78,66
FORD,TOURNEO COURIER ESTATE,1.0 EcoBoost Titanium 5dr Auto [Driver Assist],4,85,78,78,66
GEELY,EX5 ESTATE,160kW Max 60kWh 5dr Auto,5,86,87,83,83
GEELY,EX5 ESTATE,160kW Pro 60kWh 5dr Auto,5,86,87,83,83
GEELY,EX5 ESTATE,160kW SE 60kWh 5dr Auto,5,86,87,83,83
GENESIS,GV60 ESTATE,168kW Pure 84kWh 5dr Auto,5,89,87,63,88
GENESIS,GV60 ESTATE,168kW Pure 84kWh 5dr Auto [Comfort/Innovation],5,89,87,63,88
GENESIS,GV60 ESTATE,168kW Pure 84kWh 5dr Auto [Comfort],5,89,87,63,88
GENESIS,GV60 ESTATE,168kW Pure 84kWh 5dr Auto [Innovation],5,89,87,63,88
GENESIS,GV60 ESTATE,234kW Sport 84kWh 5dr AWD Auto,5,89,87,63,88
GENESIS,GV60 ESTATE,234kW Sport 84kWh 5dr AWD Auto [Comf/Innovation],5,89,87,63,88
GENESIS,GV60 ESTATE,234kW Sport 84kWh 5dr AWD Auto [Comfort],5,89,87,63,88
GENESIS,GV60 ESTATE,234kW Sport 84kWh 5dr AWD Auto [Innovation],5,89,87,63,88
GENESIS,GV60 ESTATE,360kW Performance 84kWh 5dr AWD Auto,5,89,87,63,88
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Luxury 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Luxury 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Premium 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Premium 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Sport 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 DIESEL ESTATE,2.2D [201] Sport 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GENESIS,GV70 ELECTRIC ESTATE,360kW Dynamic 84kWh 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ELECTRIC ESTATE,360kW Luxury 84kWh 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ELECTRIC ESTATE,360kW Luxury 84kWh 5dr Auto AWD [Comfort Pack],5,89,87,64,87
GENESIS,GV70 ELECTRIC ESTATE,360kW Pure 84kWh 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Luxury 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Luxury 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Premium 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Premium 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Sport 5dr Auto AWD,5,89,87,64,87
GENESIS,GV70 ESTATE,2.5T Sport 5dr Auto AWD [Innovation Pack],5,89,87,64,87
GWM,ORA 03 HATCHBACK,126kW GT 63kWh 5dr Auto,5,92,83,74,93
GWM,ORA 03 HATCHBACK,126kW Pro 63kWh 5dr Auto,5,92,83,74,93
GWM,ORA 03 HATCHBACK,126kW Pure 48kWh 5dr Auto,5,92,83,74,93
GWM ORA,ORA 03 HATCHBACK,126kW Pro+ 63kWh 5dr Auto,5,92,83,74,93
GWM ORA,ORA 03 HATCHBACK,126kW Pure+ 48kWh 5dr Auto,5,92,83,74,93
HONDA,CR-V ESTATE,2.0 eHEV Advance 5dr eCVT,4,85,86,76,67
HONDA,CR-V ESTATE,2.0 eHEV Elegance 5dr eCVT,4,85,86,76,67
HONDA,CR-V ESTATE,2.0 eHEV Elegance Sensing 5dr eCVT,4,85,86,76,67
